customer_number,berlangganan_deposito
443498,0.08309285
444417,0.09987269
566036,0.081461474
359033,0.06749816
363376,0.08742751
955285,0.053273916
695581,0.087994635
843880,0.08202858
790881,0.04989933
664165,0.14984398
788012,0.07412116
560227,0.08536775
917864,0.09960307
858869,0.09067683
931516,0.69299155
963981,0.7118337
360459,0.06771218
829791,0.08378791
824499,0.050443146
562074,0.06803498
119857,0.11430759
881333,0.12613325
447465,0.08529676
244428,0.0683316
800054,0.06883885
539418,0.06466038
299293,0.13006136
166739,0.765629
402035,0.092665106
926644,0.104589336
394412,0.11564963
365839,0.091624856
310242,0.08468446
982513,0.05251763
387613,0.11011865
455967,0.12082702
602812,0.08252872
488249,0.10371808
681714,0.055916894
374026,0.086030744
286872,0.110242225
211700,0.076474674
135335,0.07477412
260466,0.071740285
783749,0.08675668
403551,0.08090818
202097,0.42028704
221552,0.07953519
797398,0.07530474
505109,0.10006504
571080,0.04974699
970402,0.4043543
697794,0.0760385
677625,0.06733546
993605,0.049170945
340419,0.05929062
671908,0.08821508
419394,0.09544483
707246,0.07044204
178844,0.06892288
232710,0.57982427
958633,0.07026398
591098,0.08500066
531224,0.07579765
978145,0.08244788
466920,0.07981852
646292,0.0643775
976239,0.0636507
232860,0.101850405
827226,0.051420234
619130,0.09509423
273109,0.09613952
665617,0.055057857
473978,0.09010159
915981,0.37745294
656500,0.057556137
172991,0.07723522
487625,0.14700851
944681,0.46455958
414113,0.116263695
103394,0.08407393
917517,0.061104275
827284,0.07889672
576798,0.094580434
314538,0.057130318
666561,0.08594773
596522,0.0884553
314569,0.09379318
113129,0.07849156
927444,0.71793693
840529,0.28949866
232970,0.52199626
567027,0.4454822
298144,0.071049824
368681,0.08457462
541427,0.06727912
992454,0.053318266
305905,0.059711765
904136,0.15238577
238633,0.07355507
572014,0.07791814
575836,0.05117137
859658,0.062234737
867436,0.30010036
849091,0.33989
374073,0.41406992
739929,0.10576362
114504,0.055530142
534825,0.08248111
368542,0.08256741
559424,0.078747444
304003,0.06740192
841434,0.08823927
689037,0.09487642
612328,0.42964846
982117,0.062276274
132025,0.05323903
932802,0.484253
705144,0.082250655
325581,0.2767611
953424,0.07288168
411323,0.44002524
723264,0.07057328
883374,0.08959858
497607,0.10667913
588128,0.056205694
736531,0.07903527
637589,0.08403178
457421,0.08292946
775928,0.054028
378193,0.05103399
563157,0.106819436
212714,0.05329501
680358,0.11675637
835295,0.3515515
394998,0.068982005
698464,0.15711676
878608,0.08091924
127279,0.082473405
228002,0.08551868
360836,0.06743094
419626,0.3159212
424025,0.0517127
280984,0.08387688
606588,0.56811494
725553,0.09854798
256037,0.08370346
407517,0.39781398
550987,0.06335557
254741,0.080679715
758848,0.08533886
233557,0.07022258
991055,0.077256665
523990,0.060835145
123102,0.05052056
612149,0.06708735
105082,0.10570801
433715,0.049404852
801616,0.5045294
768801,0.07889423
691139,0.076725945
453354,0.09375286
457259,0.06799251
401721,0.0790895
108323,0.0975681
552744,0.050625198
590302,0.083695486
425530,0.46017098
706731,0.14154378
359825,0.09797426
519616,0.054614518
791895,0.47587907
242213,0.08238182
748712,0.07482131
273550,0.46783474
620388,0.23552383
686007,0.3672279
432587,0.07079603
873321,0.07627811
134572,0.44999713
381454,0.09089285
369608,0.06909039
100935,0.057062726
931973,0.7361373
609289,0.3581973
907865,0.40960935
449520,0.08071305
187185,0.09002418
912877,0.057470772
367908,0.096442364
356107,0.05578082
700751,0.07804325
133617,0.09013076
653767,0.08440613
891932,0.36952496
593494,0.08382086
503839,0.06792487
204206,0.518148
206633,0.065905795
708186,0.10069766
214803,0.12836649
982092,0.079082504
770978,0.08331129
543785,0.1119264
954955,0.0964177
747759,0.1070123
689837,0.07715249
340416,0.109592535
310133,0.07853819
857355,0.09267688
445906,0.060239904
750487,0.06152618
844778,0.081017375
818233,0.091158435
958688,0.081008635
291607,0.0621812
182284,0.096121565
700533,0.08582248
411630,0.08107948
365833,0.13424708
116775,0.093751185
501682,0.05953886
335790,0.088344015
533676,0.08275173
450636,0.087100446
617086,0.073860414
560333,0.11097567
181717,0.34150848
174142,0.08320449
816812,0.10455355
561816,0.057617452
618445,0.053697012
824949,0.059766125
598877,0.16344784
597367,0.1104139
399579,0.07331783
307196,0.06924416
437407,0.049396724
166704,0.10258792
151858,0.09104197
314058,0.10133479
901602,0.53213114
682165,0.09808905
341774,0.11299997
481365,0.10093928
705735,0.6064234
616573,0.072501116
750965,0.05785596
758564,0.7726648
190958,0.073511034
132704,0.054095756
146737,0.08904333
448883,0.081941254
504791,0.38561392
423280,0.16552016
245926,0.08685405
644849,0.39832363
944090,0.08556875
350927,0.28620234
112177,0.08756502
617791,0.07572012
329869,0.09507834
821932,0.094103105
881932,0.06389729
860311,0.06854635
646540,0.10135338
429020,0.04988953
273877,0.16568977
431435,0.060284983
348324,0.08574316
837319,0.095132634
386280,0.08379579
929039,0.06974628
927943,0.718212
674366,0.084336825
735101,0.40179512
754747,0.31582806
141045,0.08510046
446836,0.081391886
242967,0.06939193
190848,0.5858109
946935,0.08404065
875053,0.41986185
718173,0.06761955
608775,0.6192314
344177,0.12974514
347314,0.079382405
194085,0.085906595
270918,0.08830668
202786,0.089865796
920723,0.07717176
815631,0.6377901
100695,0.0941523
228886,0.08545059
901449,0.096780375
131953,0.06842914
541846,0.2996679
874154,0.1765196
212545,0.098332636
863171,0.29863077
654430,0.19033161
470553,0.07381611
496015,0.23009151
834864,0.073571
489260,0.09798244
196300,0.07078
856073,0.07051967
481512,0.43577474
672387,0.07707563
577822,0.3563051
992221,0.3719583
933328,0.11759059
714190,0.055569995
433060,0.09013958
438275,0.09585815
713557,0.09366485
190716,0.053780157
122882,0.080319665
843541,0.3178318
964787,0.049621124
154975,0.069820985
241582,0.07145352
985589,0.121925004
790170,0.06860114
409162,0.08285682
434947,0.108598046
119930,0.05476715
990034,0.082622916
932921,0.08915299
791921,0.074509874
423771,0.067107856
820201,0.113131344
665019,0.4290339
790398,0.58841616
574765,0.41346973
541256,0.40715718
658456,0.07203395
139073,0.093252406
546379,0.09173188
907913,0.083111405
168395,0.08539289
761743,0.51325345
976566,0.08064893
839835,0.05389401
612589,0.12229989
398888,0.09167539
422530,0.10720005
587908,0.08897182
642460,0.7417306
490352,0.055548176
752185,0.05816761
429182,0.05674731
731789,0.07976033
210098,0.0653365
277446,0.08997712
882681,0.06923256
139964,0.08174409
398898,0.058478057
549877,0.0680968
798479,0.0701135
359811,0.069998145
832616,0.0817211
381505,0.054350138
114873,0.06906368
934252,0.09023808
563957,0.0685765
996051,0.051365916
753898,0.091338426
211026,0.054413177
921916,0.23336522
178084,0.083104104
438869,0.05664046
116911,0.2956369
177682,0.06882337
394473,0.068573244
712377,0.363552
352291,0.06709478
260239,0.38353905
155843,0.05333667
145343,0.08198291
479932,0.08496451
207595,0.3856543
736971,0.32674482
339589,0.053839795
735330,0.13743728
441501,0.07150456
506103,0.070071705
782962,0.1048546
656761,0.55942696
463068,0.08779951
150388,0.06937219
828326,0.089921325
814953,0.08947517
353075,0.088063285
262607,0.051161807
158553,0.068559
808007,0.090244636
165408,0.07476899
397627,0.096256725
883430,0.09284865
577644,0.08348671
393002,0.053318173
477869,0.43139035
137315,0.1529718
618243,0.08294399
633191,0.08489867
263684,0.07311344
557739,0.08647075
349093,0.05343564
201642,0.1346073
494518,0.51179236
416850,0.08078513
114373,0.48689562
751682,0.12832075
980690,0.19198285
148310,0.08697391
508335,0.09478856
688114,0.07470601
293779,0.059720084
697669,0.055478763
114824,0.22988375
961369,0.43934622
819784,0.090540566
729945,0.06286918
773442,0.40336564
759621,0.08966448
396780,0.14369051
842894,0.10261904
141698,0.26917043
790279,0.11623065
621648,0.057004705
871125,0.08966861
724884,0.08752562
639016,0.07603197
766745,0.08537877
236100,0.081820846
611296,0.091586664
503247,0.08303945
347594,0.1402446
238108,0.08693499
847704,0.0837955
441740,0.099505395
868069,0.066194974
498224,0.09359609
471541,0.08250513
572103,0.22207068
560375,0.49592066
396137,0.080607645
799354,0.07073837
507251,0.09859711
361339,0.06737251
666798,0.08163633
618882,0.06085681
374624,0.07795094
221742,0.05250712
728010,0.09162182
920691,0.083681576
129281,0.0576264
132109,0.080279574
269535,0.10651627
238829,0.06749655
315824,0.083971225
802378,0.45160744
438454,0.08122176
307262,0.055092447
378094,0.08989182
868624,0.37084568
770687,0.09719905
942831,0.08943552
982834,0.108327076
801777,0.38649622
882427,0.08613494
697561,0.071787074
645083,0.08309409
439767,0.058615267
525231,0.08740733
935999,0.08915963
819579,0.12636025
550966,0.33604893
335728,0.07785924
119591,0.0871334
881721,0.07981014
260605,0.089161895
150079,0.070177935
579312,0.08331413
101627,0.08270201
630319,0.10527849
433804,0.0674108
215372,0.085815534
300277,0.08783387
392491,0.14833823
973580,0.05062756
554308,0.06334764
738045,0.06863802
971171,0.08535342
159015,0.10895373
605377,0.11546777
854982,0.13944398
150898,0.05445991
479118,0.08732351
618358,0.09173264
939700,0.09330036
859555,0.07250618
513154,0.49218735
900003,0.054119226
994835,0.07951433
136889,0.2548489
855213,0.084298074
127639,0.08758362
246434,0.08388377
490474,0.38871968
458585,0.058676813
484918,0.074362405
441258,0.05285776
366693,0.053526822
854704,0.07893276
522373,0.09850151
339401,0.08279828
611216,0.076235116
917910,0.10451279
750141,0.44295654
187593,0.11276446
943193,0.05917485
273645,0.08605855
889566,0.07496835
551367,0.11538635
988165,0.54866487
668008,0.09179763
913576,0.36874086
905939,0.06193961
694754,0.103795275
390302,0.08734425
548714,0.090091586
844512,0.10197741
335121,0.07209397
904053,0.0703317
140211,0.072109416
547008,0.08908084
685152,0.09672781
376915,0.068677016
245329,0.08267146
816187,0.10010126
515199,0.052284453
484741,0.08977804
576405,0.15105218
769508,0.055136465
368254,0.35223976
181984,0.081203684
736427,0.08168883
586407,0.06440459
580633,0.06982199
782065,0.07974836
143757,0.08260855
647814,0.061095547
421111,0.07865225
220496,0.09114518
401359,0.091373414
643602,0.0776329
389502,0.25406447
915443,0.067633435
601622,0.059649695
566730,0.055882733
193652,0.065081485
225225,0.6370804
610948,0.0861965
248876,0.50155085
439701,0.06871286
458872,0.05704232
595743,0.06772531
450867,0.08134774
304580,0.058016945
842189,0.091540396
287289,0.10277931
299486,0.08102721
330678,0.07962616
940158,0.08127006
200516,0.43786266
817821,0.08196766
727793,0.08606536
772853,0.10435838
850917,0.3995605
468743,0.084127955
974990,0.08300901
827208,0.066642605
784628,0.07285708
717142,0.053005345
644763,0.112238586
646642,0.049377136
351090,0.0978187
449469,0.3633642
240530,0.07296743
346708,0.07865644
798895,0.072192155
899280,0.074133486
553271,0.07482127
318347,0.09115002
117122,0.07979595
312499,0.093598925
279420,0.081043094
955518,0.07595904
232690,0.37797323
957305,0.079734854
724407,0.049387276
614516,0.105139405
551866,0.09074361
222444,0.068534575
799705,0.2945296
338542,0.06867049
300649,0.082678825
190259,0.0781341
442677,0.09069883
902631,0.07826825
182840,0.578289
836343,0.0799462
332516,0.08450275
270484,0.1856859
985763,0.08393535
149289,0.07145755
707313,0.08020275
423996,0.062993616
789825,0.051013593
230679,0.07208737
317821,0.17034878
887264,0.093331546
247286,0.048461217
443652,0.0912232
205477,0.47446036
442586,0.05886248
368887,0.07167466
615633,0.100948125
157456,0.07556728
179338,0.07901149
234561,0.39388824
644189,0.069424145
646740,0.05904736
352460,0.07493452
286042,0.37200707
133915,0.06719815
682387,0.23334035
730037,0.08322013
874242,0.11296445
106954,0.09461239
948555,0.051647056
707583,0.08132612
480484,0.123082526
233210,0.08082706
636477,0.09271988
180969,0.04999494
833856,0.06924885
333305,0.1021569
483005,0.082981594
654952,0.05493345
590505,0.07441983
284775,0.06413085
293397,0.082095325
158044,0.51272374
812220,0.07828255
234978,0.07368649
440798,0.10057944
531755,0.08221972
526980,0.05322716
666625,0.08251894
714500,0.07585945
116379,0.08061325
499090,0.10120914
573523,0.21144812
428753,0.06793367
381605,0.31879497
424681,0.09484809
530952,0.1401687
159152,0.09356388
559238,0.05201185
494854,0.40331396
757189,0.102704674
203629,0.08099341
432004,0.07482111
166202,0.080243655
940338,0.08086238
460423,0.38344154
961380,0.052967645
809538,0.055026334
312233,0.07860157
837163,0.054065816
286969,0.08505035
320766,0.3229807
371627,0.056210916
966572,0.12914445
394451,0.08322592
875687,0.069570474
824072,0.07990221
421967,0.14867996
229096,0.0933562
402536,0.08870721
627552,0.09373222
101480,0.09319978
356381,0.10500247
560338,0.08271427
690312,0.05277986
762007,0.07272203
741571,0.099863134
312552,0.052354105
697165,0.16194159
277174,0.5128038
296142,0.074430846
739676,0.0843077
877380,0.1398278
640697,0.08282115
833716,0.075831756
566643,0.429412
704928,0.07775873
182377,0.051458716
564495,0.08182851
334667,0.07773813
452705,0.097345196
661715,0.12150638
248416,0.058581136
359711,0.08529185
584353,0.056161556
527220,0.074490264
302992,0.08134748
550841,0.48212385
236748,0.06684746
837206,0.08194359
521076,0.07643651
996653,0.39003265
725620,0.051105175
782627,0.2120612
815650,0.04957636
759072,0.08510014
354054,0.4754412
836564,0.13417467
966794,0.08390686
743772,0.06580034
494663,0.39409947
725527,0.06849673
884682,0.39258844
778360,0.05280343
751214,0.07085138
308452,0.13680194
481404,0.08498846
433743,0.095751
115605,0.07419741
327063,0.40158978
478939,0.073003665
970477,0.36865115
418638,0.05466061
296602,0.08009797
511279,0.4947025
624080,0.34562656
379064,0.078416616
120556,0.08646083
596302,0.05905973
667294,0.08169931
907465,0.06972308
301276,0.077215254
489583,0.14451432
683949,0.08846728
704080,0.15515004
417353,0.080595404
321624,0.10234639
473553,0.07206683
473910,0.08273088
857526,0.09008393
888792,0.10247137
532994,0.06726514
866254,0.081929326
931765,0.078559294
429092,0.07924583
162505,0.073795795
813062,0.13381991
276292,0.06102557
915286,0.04934782
533829,0.051929016
500382,0.08324073
852542,0.092420615
794469,0.056011353
408680,0.10966458
895643,0.07343414
885896,0.09018408
489148,0.056107342
250204,0.07477357
846727,0.053036038
130256,0.13825606
859016,0.053124562
406691,0.11617582
753568,0.36135632
548676,0.096925385
914761,0.09862712
595599,0.22745703
760206,0.07011281
408288,0.08516093
884490,0.37167102
862426,0.08864755
158963,0.06271869
684781,0.11890901
410569,0.10463368
656603,0.06494532
235328,0.06994822
835773,0.19199668
307875,0.07376741
763037,0.06732564
271805,0.6782408
939936,0.050438967
199015,0.12542076
930594,0.098068826
146874,0.08472592
661410,0.076809965
631621,0.061820153
458898,0.07340449
895401,0.064414375
234393,0.102452226
272700,0.051068757
539860,0.05487625
977227,0.07908608
102721,0.09356588
386454,0.081445456
874747,0.48482516
182248,0.056795727
455108,0.0816791
103361,0.11063186
290368,0.09939464
880645,0.0773357
193704,0.06808899
715683,0.052742768
409455,0.089405544
729226,0.08070286
801429,0.077523656
214976,0.5908
157257,0.09470678
751237,0.4614271
327366,0.051276315
333173,0.072821535
495636,0.48574466
690990,0.099260755
298559,0.072052784
812002,0.15230042
939241,0.09543341
969191,0.05392388
420240,0.06676648
585835,0.048429918
145499,0.07684684
646464,0.09487209
185709,0.07073692
953996,0.09276905
201905,0.0679477
121164,0.07783707
605975,0.46174935
673964,0.084943786
512169,0.057729695
370975,0.083312586
733128,0.09571999
522732,0.3536833
744259,0.08166234
219585,0.093385935
678606,0.11941502
966868,0.46577346
922223,0.14051968
104326,0.08339763
788870,0.05081812
829903,0.05885849
874577,0.07673679
373507,0.11443059
136860,0.08340134
175800,0.105032794
388677,0.3830218
316026,0.36779338
205418,0.46118554
478307,0.2589396
351061,0.0758166
981261,0.051698588
103418,0.07461151
418038,0.0588519
500462,0.15060289
284049,0.72397786
254296,0.068059154
181938,0.12893428
560666,0.053866375
933011,0.07718886
221268,0.0815407
440844,0.43079504
790679,0.08708919
930338,0.12972276
154447,0.081750765
415687,0.050041877
144248,0.078688085
801593,0.072161436
575850,0.095420174
721667,0.07411267
883233,0.087348506
971393,0.08761555
780521,0.5096109
226541,0.06891286
181714,0.08018984
119966,0.077994555
466280,0.09463308
856598,0.08197699
129464,0.08455902
668944,0.1906918
289475,0.059054397
725971,0.07495834
919139,0.122079186
479922,0.081964485
656667,0.054588128
902533,0.06611836
593266,0.09636784
838278,0.095401324
685565,0.084622696
539895,0.074817844
742013,0.08447736
707164,0.06575215
580527,0.083905615
322703,0.053075064
999113,0.06559535
843645,0.5572081
800059,0.52940196
802358,0.07703285
697386,0.05911091
512879,0.6948602
453705,0.07926054
963410,0.1480803
608296,0.4950543
184260,0.057591762
775263,0.11986156
863030,0.060739465
410448,0.12820795
368748,0.08845601
738978,0.34935677
753588,0.3258613
612533,0.052973125
389681,0.08232184
766542,0.3794033
927568,0.048856903
838661,0.0773373
597460,0.1403464
236862,0.098384485
968383,0.09301729
761370,0.088308595
132042,0.083396986
385556,0.079268076
260175,0.049910568
719836,0.07709768
687961,0.059233885
645648,0.057830274
715492,0.36206576
411292,0.0738133
672837,0.10021046
104652,0.07534386
977955,0.5162153
674501,0.35725594
661333,0.04883518
665626,0.05612486
467294,0.050748248
169659,0.4193004
960052,0.09065159
336072,0.0690921
810143,0.13034047
740036,0.053866144
392223,0.0586377
483104,0.08193121
228700,0.058171056
379838,0.052701138
203511,0.09397491
535342,0.15545885
542056,0.0846612
861609,0.10279662
419914,0.06709872
726288,0.06433096
643156,0.067382276
761775,0.15475856
957480,0.08792356
731827,0.11655678
893827,0.10572771
514915,0.3978395
420496,0.07680713
773887,0.41272384
103850,0.0838632
936516,0.04958699
397350,0.08148574
114692,0.09398474
141354,0.091457255
762985,0.4019061
280511,0.08802368
762735,0.56751055
897230,0.09377954
285177,0.15353654
464889,0.09022114
854742,0.11866886
872819,0.10090194
173922,0.3720144
464105,0.49724314
426594,0.29654554
696895,0.6258261
854005,0.051132847
769367,0.08393637
130329,0.47219434
857236,0.05895076
700042,0.088164166
736423,0.08200825
744047,0.054501634
485530,0.05472023
267235,0.3778497
635090,0.095126994
286686,0.09089315
373445,0.13519827
976165,0.089136206
755470,0.098020345
119002,0.113407016
468450,0.0886852
857808,0.07195513
334710,0.07572915
741503,0.09271782
991100,0.34820524
360793,0.09768776
164162,0.05425944
969237,0.08559299
704541,0.12366835
111015,0.08325998
978852,0.08052014
622622,0.07885689
533302,0.23276483
874353,0.14845815
334116,0.45187825
522736,0.09108134
821496,0.0886779
375922,0.09658442
755514,0.078322366
860431,0.114249155
731564,0.11760823
698096,0.08689282
965180,0.08835491
369327,0.09228095
756786,0.08572617
544306,0.09923631
183279,0.077996224
557302,0.07164044
446506,0.05276941
171036,0.07068038
303389,0.37699914
517529,0.34499946
805997,0.051540088
446739,0.08203893
259606,0.4212821
361263,0.0589581
851993,0.1647376
102418,0.09081424
249251,0.08636587
623472,0.08575269
127382,0.36627415
116889,0.08393595
183289,0.07472119
199498,0.60377777
445588,0.089901835
939824,0.07198411
245312,0.11174822
763346,0.077483416
277599,0.05386591
370591,0.07842867
251762,0.0748276
214452,0.34568524
588935,0.052297924
782072,0.06761026
116371,0.054842867
773759,0.053031262
612330,0.07476409
986050,0.064142
